,repo_url,fix_commit,previous_commit,triage_status,reviewer_notes,taxonomy,framework
92,https://github.com/VeriBlock/vbk-ri-btc-explorer,551c183700eb8f75f6d367f8466fb764088c5ac8,03e5fe6e6185cbb7b8c48d3d173a1ff53184a580,false_positive,not sanitizing a string that comes from user when returning for error. Not caught. ,E,express
93,https://github.com/VeriBlock/vbk-ri-btc-explorer,be2f05ff31193863ace1f4ef40ddc4ff339de1f9,5bf324fc406619952148ebbc3ac9fcaff3e778b1,false_positive,not sanitizing user input before returning html error or returning the user input for function; probably browser-side XSS that we didn't catch ,E,express
94,https://github.com/WangHL0927/grafana,05d831df29be6d1b8f1d248ef408ee231fd15cf6,14b2dad9da08bf864a5519ed106cb248ee7d814f,false_positive,html concatenation. user input not sanitized before added to some html that is later rendered. ,E,express — ts
95,https://github.com/Zayden16/m133-canban-board,7c7b2efc32d26cce4b0c332540e0024b5f308a96,89fb1fd3a59bcde79d989e8bb45052f52244cd2e,false_positive,user input (gotten by getElementId) not sanitized before passed into a var. we should look into writing rules for getElementId calls. ,E,clientside_javascript
96,https://github.com/ZenMnky/blogful-zenmnky,2eaa8ed5c460241f3df1d9c95113fffc1e631c01,a31caa63bf81524f9a3d86f2865ebea8b4f5d411,false_positive,Removing a route that was vulnerable with innerHTML. ,E,express
97,https://github.com/ZenMnky/blogful-zenmnky,a31caa63bf81524f9a3d86f2865ebea8b4f5d411,c0f593dd6e85d1309bbb49fb8974021cd815e995,false_positive,Not sanitizing user-based input before placing it into json response. Not sure if this actually fixes the issue. ,E,express
98,https://github.com/adlister-arredondo-davis-singleterry/java-adlister,caa6a99f860303ba2180fd522d473493dc7bfffe,2c464b205cffc7b2f90471020ceba083ee1f65b2,true_positive,Caught!,B,java_and_jsp
99,https://github.com/adobe/helix-redirect,6f9704648afb89a5fe84337b490b3b3ef26caedd,e163863cc83f7129775e47af742655e50a78c3d0,false_positive,"Possible xss in a href, not sure why we didn't catch this ",E,javascript
100,https://github.com/aimeos/ai-admin-jqadm,4d1064d050c40c52ea9fd267f6187860f4ceea0d,14a7180568f589298b6fac2bee2d188a0cd5c875,false_positive,Another html -> text jquery client side vuln.,E,clientside_javascript
101,https://github.com/alannabouloy/petful-server,8d082a5e430e622ad1a21fa7a3047f7281d75be5,593ffe8175df52f3f8e0f786ca74014afcfee001,false_positive,sanitizing user-passed in variable before serving it. Not detected.,E,express
102,https://github.com/alleyinteractive/irving,3731639aefbe8e766b09b3d00fe030148e5dbc02,b79df7aecfdfc96f6963ec0b37b5c6082b4be298,false_positive,,A,javascript
103,https://github.com/alleyinteractive/irving,d47e5c7d80f6f2be2683176c40bf0b44f95fbebe,b79df7aecfdfc96f6963ec0b37b5c6082b4be298 3731639aefbe8e766b09b3d00fe030148e5dbc02,false_positive,,E,javascript
104,https://github.com/allinurl/goaccess,17a879f63a9ef08ae7ff092af3071f26f6088ed5,37ccfa24b73d5c7dcf52fa5fafd34b6866337699,true_positive,,A,javascript
105,https://github.com/allinurl/goaccess,17a879f63a9ef08ae7ff092af3071f26f6088ed5,37ccfa24b73d5c7dcf52fa5fafd34b6866337699,true_positive,,A,dupe
106,https://github.com/allinurl/goaccess,17a879f63a9ef08ae7ff092af3071f26f6088ed5,37ccfa24b73d5c7dcf52fa5fafd34b6866337699,true_positive,Caught! Uses triple braces as Mustache escape,A,javascript
107,https://github.com/allinurl/goaccess,17a879f63a9ef08ae7ff092af3071f26f6088ed5,37ccfa24b73d5c7dcf52fa5fafd34b6866337699,true_positive,Caught! Uses triple braces as Mustache escape,A,dupe
108,https://github.com/alphagov/collections,a8fb322737525b9468c89cea84bf53d8e85b1ad4,260c0a5246d34f47fc9e24b922cfcc4a372d3afa,true_positive,,A,rails
109,https://github.com/alphagov/collections,a8fb322737525b9468c89cea84bf53d8e85b1ad4,260c0a5246d34f47fc9e24b922cfcc4a372d3afa,true_positive,,A,dupe
110,https://github.com/alphagov/collections,a8fb322737525b9468c89cea84bf53d8e85b1ad4,260c0a5246d34f47fc9e24b922cfcc4a372d3afa,true_positive,"Textbook use of "".html_safe"" that was removed in the patch.",A,rails
111,https://github.com/alphagov/collections,a8fb322737525b9468c89cea84bf53d8e85b1ad4,260c0a5246d34f47fc9e24b922cfcc4a372d3afa,true_positive,"Textbook use of "".html_safe"" that was removed in the patch.",A,dupe
112,https://github.com/alphaparticlecode/wp-scratchpad,701d2c06eb4562f57c3a811e427c31569b1fceb0,57472684ffff6903cfa88dc65685569ea97eda2f,false_positive,,E,javascript
113,https://github.com/alshapton/kb-api,0c1ff2b664eb501f07cb3a4e6762be5fd6571a44,8dafd71134ff205b902f794b87b4b162d5292712 bd649de1da9e4020f9273fff183a74edfadc0b07,false_positive,,E,flask
114,https://github.com/alshapton/kb-api,1f514dead0f74ea3f85cbdccd49d67cdf7e258f8,fc996fb0b6ee23a0e19debae164ca009cdb0f988,false_positive,,E,flask
115,https://github.com/alshapton/kb-api,8dafd71134ff205b902f794b87b4b162d5292712,0cb27dda0de46f3eb32bb35fe1c2b8d0433f785e 1f514dead0f74ea3f85cbdccd49d67cdf7e258f8,false_positive,,E,flask
116,https://github.com/alshapton/kb-api,bd649de1da9e4020f9273fff183a74edfadc0b07,1f514dead0f74ea3f85cbdccd49d67cdf7e258f8,false_positive,,E,flask
117,https://github.com/amdonov/lite-idp,57e41587d32a715597ae80576939fd44beaad802,6a843a3d28b726c0732c1ecb9eeb70c5f75a97a4 8db1f2fd48e7bc3b0e2163edbb6d94440b89a06a,false_positive,,E,clientside_javascript
118,https://github.com/amido/stacks-webapp-template,f78cd1d6078be5cbfbeb2370c74a9bc2499f9036,818ce2cbf76ec8a5ec4f701e34ad59d8dcffa3e0,true_positive,,B,javascript —ts
119,https://github.com/amirsanni/Video-Call-App-NodeJS,298a4f8e58c070cd1d702f9e84a3ece5d145d15e,c0f8c29a4992c71d92e1de88bd1051c10540ec63,false_positive,innerHTML,E,express
120,https://github.com/amnona/dbbact-website,966aac3f4f4718cd4d7e1612cd6594ab03f2ee26,0380f28743572235460bb4b5df6afa70524a3f08,true_positive,,A,flask
121,https://github.com/andreasvirkus/story-of-klaus,b6cc6b4916d594ac9f5aeed34d4c4c93dafc1a12,d213fac34cb495aa7f91715462f9f090c7e32f13,false_positive,,E,clientside_javascript
122,https://github.com/andrepcg/roasted-mail,75b9c2a598e19dc66e74fba4722f0d2803e96749,cf12364c6080f6f52634c1ca11b1ea85d319ae85,false_positive,"not detected but looks like the fix introduces another vuln by using `html_safe`
html = ''.html_safe",E,rails
123,https://github.com/andrewisen/dj-bpm,82a9120114d06971cb69a27e4cc3906c595016b3,10300e204ba3f1ce88af3467804fb774f8c676b9,false_positive,,E,clientside_javascript
124,https://github.com/ankushdharkar/SSR-with-React-step-by-step,519f23d183f6802850329b7399a9a50ead5b135b,61edfe5be2499d763c5fbb16b8fed2b77e37a54b,false_positive,,E,javascript
125,https://github.com/annafamefuna/annafamefuna1,ea35b40b8cf25acc3d77a73415b96ce9f98db73c,1c176edec3337d6e8e8210bf8c4c0e4fed96f3ce,false_positive,innerHTML,E,javascript —ts 
126,https://github.com/anuraghazra/github-readme-stats,0833e8531d0445dd461956b805e69a36d183f021,3c7220e4f7144f6cb068fd433c774f6db47ccb95,false_positive,XSS inside SVG - interesting one!,E,javascript
127,https://github.com/anuraghazra/github-readme-stats,34b5dcb181cc96a38ff62bc31643e667be0daea9,3c7220e4f7144f6cb068fd433c774f6db47ccb95 0833e8531d0445dd461956b805e69a36d183f021,false_positive,,E,dupe
128,https://github.com/apache/velocity-tools,e141828a4eb03e4b0224535eed12b5c463a24152,33248041dcb7091ac98787fea432bc253f4d67a8,true_positive,,A,java_and_jsp
129,https://github.com/aquohn/happy-covid-whispers,14d3c977977f6e34f75e0ccbf710db7331cad164,ec8e5d51470f36129fbc95aee9a7ec3c8e57829e,true_positive,,A,express
130,https://github.com/argoproj/argo,7b1d17a006378d8f3c2e60eb201e2add4d4b13ba,20c518ca81d0594efb46e6cec178830ff4ddcbea,true_positive,,A,go
131,https://github.com/artbees/rails,b221a4dc43368a1b6f00476f7c5f6047c5c7eea4,fdbb1b74428bcf05e94e7361f04338dba626c1fb,false_positive,,E,rails
132,https://github.com/artbees/rails,ddcca86f0ed5064140924c88cc5ad556d5ce32d4,91d1e818329525a3ac43cef961d5cbdccdac9ed1,false_positive,,E,rails
133,https://github.com/artificialarea/bookmarks-server,fd272af7c3e22f77f6576ee116e85eea3017bfbb,1a974162a55a1115da7be94809727405584f0282,false_positive,expressjs `res.json()` direct response write,E,express
134,https://github.com/astashov/liftosaur,f4ac805a56751c7476f595363f71109385ea8aa5,d4e1659a49e3df71e67fa290a6a5111bf37b42d5,false_positive,React vuln with dangerouslySetInnerHTML,E,javascript — ts
135,https://github.com/audrey-audrey/wiki-map,ebbfac06689de72392f681469a25c6f040127b22,5cccf447fc626a80d6ba0f77213331f4082e0d82,false_positive,raw html concat,E,express
136,https://github.com/ayoubbensakhria/proged,78462819a8c9c94b3448ded7e82e5424390837f6,5e724c25ffe74df9e7bec072f650fe5246f73040,true_positive,,B,django
137,https://github.com/ayoubbensakhria/proged,8d8e10227ae0ce3e8fa85b7d01a8a32656fad3d3,78462819a8c9c94b3448ded7e82e5424390837f6,false_positive,,E,django
138,https://github.com/baidu/amis,66a1f910b042a48fba1b992fe4fa61c463fe7e95,eb939b0e3f911797af9e27eece94661911dff2a4,false_positive,react rules,E,
139,https://github.com/bastosmichael/Veterans-Lighthouse-API-Example,188fa720bbdc775125d46884bda47db2cccca106,15f72673f785b290328d29ca231da87a87394be2,false_positive,innerHTML,E,clientside_javascript
140,https://github.com/bearp2d/Video-Chat-App,d312870f9b577c0e44a2f83dbc89cc13827f546c,84d57db5751bc1a9611b27324c870d6991c382bf,false_positive,,E,clientside_javascript
141,https://github.com/beego/beego,6eeea141d885c16c2a01349d57da62c6379a45a2,b9fbcbd906412d37d86058c7aa62af1e33106fab 6c0db4db3d2553d9474970dcdf05d016c5a79f39,false_positive,,E,go
142,https://github.com/beenotung/wallpaper,7204f8899fc52d0d47a457cb3db2ae0b2084f739,bd1ac1e2edefd453d70ad3f0c49261f0a69b2faf,false_positive,,E,javascript
143,https://github.com/bencgreenberg/rails,b221a4dc43368a1b6f00476f7c5f6047c5c7eea4,fdbb1b74428bcf05e94e7361f04338dba626c1fb,false_positive,,E,rails
144,https://github.com/bencgreenberg/rails,ddcca86f0ed5064140924c88cc5ad556d5ce32d4,91d1e818329525a3ac43cef961d5cbdccdac9ed1,false_positive,,E,rails
145,https://github.com/bgdom/webrtc-secure-chat,5b0aaf620d9c13ffc987168fd73db3055282899d,67790c963aaeb539696c96b30cdd47de74836456,false_positive,browser rules,E,clientside_javascript
146,https://github.com/blockba5her/neo-ui,04d9cd3e56c3569cb4ecf4c5bbbcd5bbc839aae5,d32a6f5bb68009f5914dbb106ad1058930b42f64,false_positive,"no real XSS, changing `replace` on `DOMPurify`
but would be nice to have a rule for `""foobar"".replace('<'g, '&amp;')` etc...",E,clientside_javascript
147,https://github.com/blokz/personal.community,3e589cf5ae1bc406f3c15e546eb0a3b3376f259b,e462fadf7706eaa5961428ff284b89318d1d013d,false_positive,innerHTML,E,clientside_javascript
148,https://github.com/blokz/personal.community,e82f5468bcfbb8881d105e163625dff949d4800f,cad2031cbbe38dced0bcaa7782237de19223cd90,false_positive,innerHTML,E,clientside_javascript
149,https://github.com/clubadm/clubadm,0f57ec0947dfe8cac4cecee3d19335d180faecd3,2ec8a428585918836e0da1aac2fe60e6f5c68f5d,true_positive,"TP because the variable 'prefetched' is rendered with '| safe'. This fix correctly addresses the issue but not on our ""paved road.""

Regardless, Semgrep identified the other half of the issue which, if fixed, would also fix the XSS.",B,django
150,https://github.com/lepture/mistune,f2fcec52653878f481cfd39f83b3796c9fce67c3,2c17deda92b09e5e4dbd5e49c07bf88d7de469fc,false_positive,"Did not detect. This is a home-grown HTML renderer. Perhaps we should write a rule that discourages this and encourages use of another framework.

We may also consider writing HTML concat rules for all languages...",E,python
151,https://github.com/colohan/dschat,f8b61d285b2b6ef757ed4ffae13fffc0f6bb8168,c2815132e1339f47714aa21f4f6b8986683835c6,false_positive,"This is another example of the ""don't concatenate HTML"" check that we realllly need to write.

This will actually be detected by `javascript.jquery.security.audit.jquery-insecure-method.jquery-insecure-method`, but this is currently not included in `p/xss`.",E,clientside_javascript
152,https://github.com/rapidpro/casepro,a4d86b313fa55668943d67c6613ee17c91483461,f28fd937d470f73e5cfcd823b8ce946500daafb7,true_positive,"These ""_render..."" functions are eventually rolled up into a template filter (see https://github.com/rapidpro/casepro/blob/d914275b45e8b2dd817bf775392e3a72264fdf08/templates/rules/rule_list.haml#L14) and dumped onto the page.

The steps that lead to XSS are:
1. ""_render..."" puts raw HTML into a string
2. ""render_tests"" and ""render_actions"" render these strings using ""mark_safe"". <-- Semgrep detects this.
3. ""render_tests"" and ""render_actions"" filters are called in the ""rule_list"" template.

Semgrep does detect (2) which would make one aware of the potential XSS. Categorizing this as TP.

Also, this is a dupe of https://3.23.15.159:5000/details/614.",B,django
153,https://github.com/rapidpro/casepro,e37297af3355b098dceb7f31e8d7940abe4951ca,f28fd937d470f73e5cfcd823b8ce946500daafb7,true_positive,"Using mark_safe, also not escaping html correctly.",B,django
154,https://github.com/sunny4381/shirasagi,abb7e321f49e3011caa7f7d40fb12030cc6bdc66,53a8e90c5f978821326f531f43a3c89ed96d3da4,true_positive,"Got it! Uses ""raw"" in a template
https://github.com/shirasagi/shirasagi/pull/3627/commits/b23d0d2d2ddd398e9a2760aa0a0023c5935173c7#diff-e9eae8a8af3e7ae0b96948f1868b9d9e38292aaeef42864726c3109d144b086cL2",A,rails
155,https://github.com/google/trillian-examples,f12b8528872d27d6880dbda6aa69c56768252ec8,881b0617f35a2209e1f5af4a21e8b2b3dc183b36,true_positive,Textbook case. TP,A,go
156,https://github.com/Erudika/scoold,81b76db577a116fcd9c9a63a9c65c5c68814d7cc,47fd2f1d7d8050493a30d16a0f8253f3c28c4c35,true_positive,"Detected a direct write to responseWriter, which renders HTML using a StringBuilder.",A,java_and_jsp
157,https://github.com/formio/formio.js,f38b61ae2f0792119f5156deba04921dee3e1a75,6188b6445b166d9526d83aef4382d1a597b774ee,false_positive,"Did not detect. Seems to use a home-grown template engine that mimics {{ }} style templates and regex-replaces these inline. 🤦‍♂️ 

Looked around, I'm really not sure where things get rendered as HTML so I can't say any further how we might detect this. There's tons of indirection.",E,clientside_javascript
158,https://github.com/togglz/togglz,b48b8265fdf801f542334fed65a48c3c9556f20a,97741f3e7ff69d01d118c31189deb3c75395bc11,true_positive,"This uses Java Minimal Template Engine, or JMTE (https://code.google.com/archive/p/jmte/).

However, the flow goes: read HTML template -> process through JMTE -> send page back using outputStream.write(result.getBytes(UTF8));. We detect the last part.",B,java_and_jsp
159,https://github.com/locustio/locust,0d118179709b4a60174810bae4db41d40e4c99ad,dd14aac36e1aaa99a8acdb8ab6ad926ef8843ca1,false_positive,Request.form getter was not sanitized. Not sure if we have a rule for this. ,E,flask
160,https://github.com/fsmi/odie-client,bab201e58a7e4ce537ed7731127394383416b127,0dd590035ccd1793a96f9e92979a60aa4ec49d62,false_positive,"doesn't escape user input in documents files, leading to possible XSS. Not caught. We don't have rules yet that look explicitly for unescaped html, which I think is the issue in this case.

Potential rule: look for HTML + JS template string",E,clientside_javascript
161,https://github.com/mybb/mybb,37ad29dcd25489a37bdd89ebac761f22492558b0,1b25406ba6b6586f060547dc41e7af653f182276,true_positive,"These are now detected with `javascript.browser.security.raw-html-concat`


➜  jscripts git:(37ad29dcd) semgrep -f p/xss bbcodes_sceditor.js
A new version of Semgrep is available. Please see https://github.com/returntocorp/semgrep#upgrading for more information.
using config from https://semgrep.dev/p/xss. Visit https://semgrep.dev/registry to see all public rules.
downloading config...
running 61 rules...
100%|██████████|61/61
bbcodes_sceditor.js
severity:warning rule:javascript.browser.security.raw-html-concat.raw-html-concat: User controlled data in a HTML string may result in XSS
61:				return '<div align=""' + ($.sceditor.escapeEntities(attrs.defaultattr) || 'left') + '"">' + content + '</div>';
--------------------------------------------------------------------------------
171:			return '<font data-scefontsize=""' + $.sceditor.escapeEntities(attrs.defaultattr) + '"" size=""' + size + '"">' + content + '</font>';



--- OLD ---
Escaping html entities using escapeEntities function. Not caught.",A,clientside_javascript
162,https://github.com/PrismJS/prism,8bba4880202ef6bd7a1e379fe9aebe69dd75f7be,158caf52343e59a66c2351ff1d83648efe871e33,true_positive,"Now detected with raw-html-concat rule:

➜  previewers git:(158caf52) semgrep -f p/xss prism-previewers.js
A new version of Semgrep is available. Please see https://github.com/returntocorp/semgrep#upgrading for more information.
using config from https://semgrep.dev/p/xss. Visit https://semgrep.dev/registry to see all public rules.
downloading config...
running 61 rules...
100%|████████████|61/61
prism-previewers.js
severity:warning rule:javascript.browser.security.raw-html-concat.raw-html-concat: User controlled data in a HTML string may result in XSS
65:					return func + '(' + angle + ',' + values.join(',') + ')';
--------------------------------------------------------------------------------
106:						return func + '(' + shape + ' ' + size + ' at ' + position + ',' + values.join(',') + ')';
--------------------------------------------------------------------------------
108:					return func + '(' + values.join(',') + ')';
--------------------------------------------------------------------------------
349:					this._elt.innerHTML = '<svg viewBox=""-20 -20 140 140"" width=""100"" height=""100"">' +
350:						'<defs>' +
351:						'<marker id=""prism-previewer-easing-marker"" viewBox=""0 0 4 4"" refX=""2"" refY=""2"" markerUnits=""strokeWidth"">' +
352:						'<circle cx=""2"" cy=""2"" r=""1.5"" />' +
353:						'</marker>' +
354:						'</defs>' +
355:						'<path d=""M0,100 C20,50, 40,30, 100,0"" />' +
356:						'<line x1=""0"" y1=""100"" x2=""20"" y2=""50"" marker-start=""url(' + location.href + '#prism-previewer-easing-marker)"" marker-end=""url(' + location.href + '#prism-previewer-easing-marker)"" />' +
357:						'<line x1=""100"" y1=""0"" x2=""40"" y2=""30"" marker-start=""url(' + location.href + '#prism-previewer-easing-marker)"" marker-end=""url(' + location.href + '#prism-previewer-easing-marker)"" />' +
358:						'</svg>';

--- OLD ---

Appending to html without sanitization. Not caught.",A,clientside_javascript
163,https://github.com/luci/luci-go,96a247a0405e30c18fc99b7cbd7a53365915fb35,274e2ed4f45b771158e2f72c40cd646c1e4398a1,false_positive,"Urls not being santized before passed into hrefs. I thought we would have caught this, but we didn't. Another case of not explicitly looking into html that hasn't been escaped?",E,clientside_javascript
164,https://github.com/eduNEXT/edx-platform,4e94304c8c65ffa9821dc497ea06c9bba6bda767,17340353ea907fe65b2733efba0b7d4ca84f5ac5,false_positive,"We don't detect this. We need to add a rule for Django that deals with `trans` vulnerabilities.

See https://edx.readthedocs.io/projects/edx-developer-guide/en/latest/preventing_xss/preventing_xss_in_django_templates.html#html-escaping-translations-in-django-templates",E,django
165,https://github.com/bitpay/bitcore,f2808d49c2ae8c74f54b8143afe53686645ab7f1,3fe5867134f093f171634f7d23baf6326a7116ca,true_positive,Caught!,B,express
166,https://github.com/OWASP/NodeGoat,7c293e721bd1e95be6f82475d295b9b10e3b584e,823d27b588807b09a9a100f298c12729bf5d2634,true_positive,"Canonical example. This is a purposely malicious app.

Even though escaping is applied, the escaped data is used in a 'href' attribute, which could still result in XSS.",A,clientside_javascript
167,https://github.com/adityahase/frappe,1fbec2c8a62e296a6f1170b1358f7b2077b2e673,211a45ae4fb5caa1e2075c62ca8a5b8aecd632be,false_positive,"Didn't catch this, no html escaping text in awesome_bar. This is a more subtle case of html append and output being passed into a context builder.",E,clientside_javascript
168,https://github.com/flamingo-geocms/flamingo,1bbecac22181eb86aaa1fd952d8761c2d627d312,49a1748a53a9047568c2690624fad8229c899a4b,true_positive,"caught bad usage of response in ChooseApplicationActionBean, which extends ApplicationActionBean.",B,java_and_jsp
169,https://github.com/breatheco-de/video-chat,0edb5437250e2a14263b730016665d7f1ee0ac39,bda65fc1362ac0b5057a8805277fb2d30176fef2,true_positive,,A,clientside_javascript
170,https://github.com/bunopus/presentation-art-of-communications,b6cc6b4916d594ac9f5aeed34d4c4c93dafc1a12,d213fac34cb495aa7f91715462f9f090c7e32f13,false_positive,duplicate,E,clientside_javascript
171,https://github.com/burstMembrane/starkdown,b93c034f0d2990fb9e2596b6ad79162e6b7a9033,99d5f110da0745d6d9fdf686551390f29f33fa53,false_positive,"todo:

import {markdown} from 'markdown';
const parsed = markdown.toHTML(text);",E,clientside_javascript
172,https://github.com/canada-ca/tracker,7d8f6cfc1a5872572a41a31050d87afbb34acc1a,fa6d79b764775add1eb4890139534ef2057e7107,false_positive,react rule,E,clientside_javascript
173,https://github.com/cdnjs/new-website,70a36cfdc51b48b1eb5b7e8e85e3adbfed52f658,697ad2e8cec3b9c17fc448c6c06375ab4e667eda 687a445782111c0ceaa60c4224ea0c891a573c3e,false_positive,,E,express
174,https://github.com/chetans9/node-mysql-crud,26d205902891fdae06b00137f4dc0ceebb068239,694ce3d6eba4790dff02b7e5dc31ef6ad48b6069,true_positive,,A,express
175,https://github.com/ciur/papermerge,78462819a8c9c94b3448ded7e82e5424390837f6,5e724c25ffe74df9e7bec072f650fe5246f73040,true_positive,,A,django
176,https://github.com/ciur/papermerge,8d8e10227ae0ce3e8fa85b7d01a8a32656fad3d3,78462819a8c9c94b3448ded7e82e5424390837f6,false_positive,,E,django
177,https://github.com/clinthawkes/capstone,6af74de821fbd1fbda45ba60fa3f714f308a65a4,74b7a4b6cea05f7fa62fdbaa71039378167ea246 e6008321f4671d514c1e30ad9428851cd799b04b,true_positive, ,A,flask
178,https://github.com/clming/grafana,0284747c88eb9435899006d26ffaf65f89dec88e,c9e7796b33a91267895c8e7b13e2090ea5270aca,false_positive,,E,clientside_javascript
179,https://github.com/clming/grafana,05d831df29be6d1b8f1d248ef408ee231fd15cf6,14b2dad9da08bf864a5519ed106cb248ee7d814f,false_positive,,E,clientside_javascript
180,https://github.com/clming/grafana,341822450cfc61ac819cd2971c33c6c659ebf579,dd5814b51bab1b757d2d3d79b1efacfff2c35dd4,false_positive,,E,clientside_javascript
181,https://github.com/clming/grafana,c53435f7a76f79a07bac2fe1a66827624e217a1c,c7e38fd47f6c67c2a98b3e7a25f6a556d1c1883c,false_positive,,E,clientside_javascript
182,https://github.com/common-group/services-core,960fdeaf5af81e0e9e19aadc9bb1b4f42f129a96,69c3cb60b3b97cabd8d845a5c30612df05665ef1 ff946c461924b2bf8ecbc818fab968d4c3f7724b,false_positive,,E,rails
183,https://github.com/commonquail/crontention,726c596ed5e5063c9e03eaea322151c9c6ab1f7f,5806a2502aac69bced0db27b5bd0141dfda3da8d 8c4b96defc40d8c14009f991dde473f0565b2d12,false_positive,innerHTML,E,clientside_javascript
184,https://github.com/comsq/hack2020-pseudocoders-frontend,04f67063c52fc7ccb642f6b0d1ff7bf51cb2e1df,c46d14245175d51e264fd7433661a596d1d34ae1,false_positive,dangerouslySetInnerHTML,E,clientside_javascript
185,https://github.com/contentful/the-example-app.py,5b8c7675e3ff34c9b4251c77f812df159b413e67,907a7f7955fd816424dc883b46146d49e213cccb e85995340b5562685cc73d78efe42d1d38494b99,false_positive,,E,flask
186,https://github.com/coolguy284/node-server,00f367cf0c13e893f138e9ddccf570f326eba979,68daf6e4b5691d67559c336145e178ffe9634270,false_positive,innerHTML,E,clientside_javascript
187,https://github.com/daekoon/ContractIO,8e2a4957ba3050faaae264345e3a64f0798f6bdc,feb8f15c164a69225733ccf80b2ecdec35d40586,false_positive,,E,rails
188,https://github.com/danielsanfr/github-readme-stats,0833e8531d0445dd461956b805e69a36d183f021,3c7220e4f7144f6cb068fd433c774f6db47ccb95,false_positive,,E,clientside_javascript
189,https://github.com/datawrapper/shared,1205083084440c90223ca08faeb6eddb0194fcce,81f0b3b8af5d3633dfaa0374c4864e66faad4c06,false_positive,,E,clientside_javascript
190,https://github.com/david-fisher/320-F20-Track-II,fdc5d6e869ec7ad4d31436b0affa3b31897e59db,4b310101c42aacbdfdff7dc7273c6cade261c753,false_positive,,E,clientside_javascript
191,https://github.com/desihub/nightwatch,1e47387a96d2d7d5aaf6ac69277f505e4f5fa6cd,e9954bc8721d1fb225a6082698e330d3cc1a7b1d 70685c9ddc6290074ec39d466f784f05de3f42db,false_positive,,E,flask
192,https://github.com/desihub/nightwatch,e78f09ae9eeec16cf67793621b127b9cde408f88,495b27e2bdfee25ec629c989aa9126b10e8a8aee 479a72325489843ab4a4405b2270e9235f4573bd,false_positive,,E,flask
193,https://github.com/dev-DTECH/Network,6e5182a243d994d7c9e241570e6563cfead2094f,bb0452e5059f3614ab600d2760a1eb2d017b8ccf fd6a2600eaca6b9b83306a65c11103a5202ecaa3,false_positive,,E,clientside_javascript
194,https://github.com/dev-DTECH/Network,fd6a2600eaca6b9b83306a65c11103a5202ecaa3,9e5755c4ed00a7785f05e3ec647e29fbeb49a554,false_positive,,E,clientside_javascript
195,https://github.com/dev2019zheng/grafana-caz,0284747c88eb9435899006d26ffaf65f89dec88e,c9e7796b33a91267895c8e7b13e2090ea5270aca,false_positive,,E,clientside_javascript
196,https://github.com/dev2019zheng/grafana-caz,05d831df29be6d1b8f1d248ef408ee231fd15cf6,14b2dad9da08bf864a5519ed106cb248ee7d814f,true_positive,,A,clientside_javascript
197,https://github.com/dev2019zheng/grafana-caz,341822450cfc61ac819cd2971c33c6c659ebf579,dd5814b51bab1b757d2d3d79b1efacfff2c35dd4,false_positive,,E,clientside_javascript
198,https://github.com/dev2019zheng/grafana-caz,c53435f7a76f79a07bac2fe1a66827624e217a1c,c7e38fd47f6c67c2a98b3e7a25f6a556d1c1883c,false_positive,,E,clientside_javascript
199,https://github.com/dexter58/hi,0edb5437250e2a14263b730016665d7f1ee0ac39,bda65fc1362ac0b5057a8805277fb2d30176fef2,true_positive,,A,clientside_javascript
200,https://github.com/dlh89/treasure-dash,3b8482336a88ea2c4661f3054caa8b352f19d53a,8bff346f7744ef008291f558189b0e681560380f,false_positive,,E,clientside_javascript
201,https://github.com/dlpezbel/SDS,c683cd03b939793f93a61202fa0a1541cbcfdc18,677f5a3cc6190afd3adb271b686b8effca1a823e,false_positive,,E,flask
202,https://github.com/dlpezbel/SDS,ef7e825036ac2d07367cca326dc8af6d2ecce584,c2214233b71258c3509c1b3bfc34d44ba79d058c c683cd03b939793f93a61202fa0a1541cbcfdc18,false_positive,,E,flask
203,https://github.com/dmitmel/dotfiles,df59241a576a6d5c5ac99fb487eb7941e786b8a0,0442601626c8f4142425c88ae1a51e081e005ee1,false_positive,,E,javascript
204,https://github.com/dnnsmnstrr/github-readme-stats,0833e8531d0445dd461956b805e69a36d183f021,3c7220e4f7144f6cb068fd433c774f6db47ccb95,false_positive,,E,clientside_javascript
205,https://github.com/dodona-edu/dodona,d2b6256d4a2f91eefa98bbc681d761603a0fa4fd,a04cf823a92daac8149fc137291423f176694049,false_positive,jquery $(...).html(...),E,clientside_javascript
206,https://github.com/j3k2/wordshop,77680b4e0db1fa4d29bf2b00cbe28196543fd224,8ded829554b11dc1b22c285e8a75cd5f9a3fd56a,false_positive,"replacing script tag manually, not detected",E,
207,https://github.com/mysociety/alaveteli,5c23e45a35faf8b0dba0f90a08c66ef110459769,fb1908cd2d8d42a12ae44a28624dda4f72ef4204,false_positive,,E,rails
208,https://github.com/terrchen/gitlab,63d16c58b784d3864db6d30b4f8e1bde2d325a08,ac0ca4f1d50d2782083bc9912042c276fa6c6afa,false_positive,"prevents xss in group name validations, uses html safety sanitizer",E,rails
209,https://github.com/Code-Institute-Org/edx-juniper,298d3554fe82648b6738c54e63864a80a28c7357,34589393ace95805d8e9237ea413cf4dcd0f881d,true_positive,"caught some, did not catch others. Django :D",B,django
210,https://github.com/dolphin-emu/sadm,7b8e942093839b265025a53dc7b373e72e149937,fba1f7ad3f091c3bf3c7e1fac61efcfe551783a8,true_positive,,A,django
